TIMESTAMP,SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,VALUE_IN_LACS
09-06-2010,BANKNIFTY,15160.3,15476.4,15160.3,15297.1,79799,182808.25
10-06-2010,BANKNIFTY,15294.17,15635.61,15294.17,15614.7,73494,170080.35
11-06-2010,BANKNIFTY,15670.67,15768.47,15610.85,15713.09,52168,122406.72
14-06-2010,BANKNIFTY,15779.43,15945.93,15779.43,15931.37,47705,113081.8
15-06-2010,BANKNIFTY,15971.87,15995.29,15729.49,15959.4,60322,142903.12
16-06-2010,BANKNIFTY,15963.5,16043.48,15865.11,15953.46,52769,125816.2
17-06-2010,BANKNIFTY,15975.21,16058.8,15779.43,16036.96,86069,204776.66
18-06-2010,BANKNIFTY,15978.56,16038.8,15908.28,15959.73,49425,117952.01
21-06-2010,BANKNIFTY,16147.48,16364.6,16072.27,16313.56,45464,110531.12
22-06-2010,BANKNIFTY,16274.74,16313.22,16149.82,16183.21,70330,170704.91
23-06-2010,BANKNIFTY,16114.1,16331.63,16089,16267.54,44829,108579.44
24-06-2010,BANKNIFTY,16264.7,16299.84,16072.27,16152.25,48155,116496.68
25-06-2010,BANKNIFTY,16189.05,16189.05,15869.05,15912.75,72708,173752.38
28-06-2010,BANKNIFTY,15887.08,16046.29,15878.61,16026.58,44116,104947.5
29-06-2010,BANKNIFTY,15945.63,15969.12,15694.91,15769.32,67425,159030.34
30-06-2010,BANKNIFTY,15636.95,15954.02,15620.34,15919.21,65688,154833.64
01-07-2010,BANKNIFTY,15769.73,15834.91,15636.95,15707.41,58457,136836.95
02-07-2010,BANKNIFTY,15727.54,15833.23,15668.83,15701.96,40900,95924.76
05-07-2010,BANKNIFTY,15937.24,15937.24,15561.46,15773.84,31716,74564.42
06-07-2010,BANKNIFTY,15767.64,16074.81,15743.48,16054.17,49859,118410.53
07-07-2010,BANKNIFTY,15937.24,16004.35,15824.51,15860.74,47673,112984.09
08-07-2010,BANKNIFTY,16413.68,16413.68,15979.18,16063.65,43763,104937.38
09-07-2010,BANKNIFTY,16130.34,16260.85,16113.39,16250.28,43340,104681.68
12-07-2010,BANKNIFTY,16312.19,16480.79,16299.77,16446.82,50973,124504.41
13-07-2010,BANKNIFTY,16457.38,16667,16406.97,16646.62,47347,116746.42
14-07-2010,BANKNIFTY,16700.55,16817.99,16609.96,16660.63,49796,124131.23
15-07-2010,BANKNIFTY,16710.62,16740.65,16549.4,16657.1,53903,133757.23
16-07-2010,BANKNIFTY,16650.23,16787.79,16623.38,16760.7,37157,92598.21
19-07-2010,BANKNIFTY,16725.72,16874.02,16678.91,16789.05,48173,120483.88
20-07-2010,BANKNIFTY,16851.54,16900.19,16669.18,16704.83,48180,120434.84
21-07-2010,BANKNIFTY,16764.47,16784.35,16633.62,16744.09,51129,127380.88
22-07-2010,BANKNIFTY,16690.49,16918.64,16628.42,16897.84,67155,167837.99
23-07-2010,BANKNIFTY,16942.3,16984.07,16798.69,16876.11,41295,103813.88
26-07-2010,BANKNIFTY,16906.9,16960.58,16744.67,16791.31,50657,126960.7
27-07-2010,BANKNIFTY,16833.34,17002.35,16717.33,16928.46,41693,104883.48
28-07-2010,BANKNIFTY,16908.16,16963.31,16773.48,16835.67,42208,106095.12
29-07-2010,BANKNIFTY,16804.07,17033.71,16804.07,17004.96,50960,128710.92
30-07-2010,BANKNIFTY,16948.48,17088.69,16921.82,16974.12,48862,123910.55
02-08-2010,BANKNIFTY,17096.65,17413.88,17048.8,17370.88,61679,158800.15
03-08-2010,BANKNIFTY,17390.58,17576.81,17373.98,17536.49,54637,142582.93
04-08-2010,BANKNIFTY,17526.69,17534.9,17375.07,17496.35,53618,139547.96
05-08-2010,BANKNIFTY,17512.86,17598.09,17476.73,17507.24,37259,97447.73
06-08-2010,BANKNIFTY,17498.02,17533.06,17351.02,17399.13,40251,104709.4
09-08-2010,BANKNIFTY,17407.51,17617.03,17407.51,17598.43,39715,103885.44
10-08-2010,BANKNIFTY,17592.73,17642.18,17518.56,17563.9,49804,130526.89
11-08-2010,BANKNIFTY,17531.55,17585.19,17382.36,17411.95,56997,148724.77
12-08-2010,BANKNIFTY,17315.32,17751.13,17265.03,17713.75,93414,244345.61
13-08-2010,BANKNIFTY,17746.1,18033.07,17709.23,17969.29,58033,155323.07
16-08-2010,BANKNIFTY,17985.8,18028.55,17822.04,17893.78,49525,132388.07
17-08-2010,BANKNIFTY,17918.75,18119.9,17918.75,18069.03,50617,136186.24
18-08-2010,BANKNIFTY,18136.66,18312.66,17995.19,18245.78,67466,182263.02
19-08-2010,BANKNIFTY,18287.52,18624.36,18237.23,18585.47,75282,207083.75
20-08-2010,BANKNIFTY,18530.57,18582.53,18418.85,18472.07,46889,129352.34
23-08-2010,BANKNIFTY,18472.07,18616.73,18354.57,18588.07,49658,136930.59
24-08-2010,BANKNIFTY,18563.76,18604.33,18389.94,18503.25,75944,209251.65
25-08-2010,BANKNIFTY,18456.82,18488.67,18314.51,18349.71,57979,159047.11
26-08-2010,BANKNIFTY,18346.19,18473.58,18312.66,18358.17,56523,155064.38
27-08-2010,BANKNIFTY,18414.01,18464.26,17985.3,18055.31,74293,201425.14
30-08-2010,BANKNIFTY,18171.79,18289.45,17943.2,18082.29,67679,182129.88
31-08-2010,BANKNIFTY,17985.3,18097.83,17889.49,18053.71,75492,201946.97
01-09-2010,BANKNIFTY,18119.69,18333.83,18082.71,18308.87,64002,173313.15
02-09-2010,BANKNIFTY,18405.43,18470.82,18366.77,18427.03,45962,125889.55
03-09-2010,BANKNIFTY,18447.29,18487.79,18355.01,18451.99,32136,88054.54
06-09-2010,BANKNIFTY,18498.64,18901.29,18498.64,18851.37,56630,157834.59
07-09-2010,BANKNIFTY,18825.65,18867.67,18707.99,18748.5,46453,129707.79
08-09-2010,BANKNIFTY,18674.37,18892.88,18613.86,18772.45,74547,208023.9
09-09-2010,BANKNIFTY,18810.52,19176.95,18783.96,19141.99,71408,202016.11
13-09-2010,BANKNIFTY,19242.42,19958.55,19229.05,19918.38,80697,236894.55
14-09-2010,BANKNIFTY,19903.08,20210.68,19903.08,20022.67,73986,220567.47
15-09-2010,BANKNIFTY,20027.46,20160.25,19948.38,20089.82,67543,201535.7
16-09-2010,BANKNIFTY,20069.23,20584,20040.91,20229.34,131206,396288.39
17-09-2010,BANKNIFTY,20313.55,20488.02,20221.18,20349.26,67399,204188.64
20-09-2010,BANKNIFTY,20355.57,20694.09,20284.8,20619.88,58118,176857.81
21-09-2010,BANKNIFTY,20672.58,20755.28,20474.57,20575.42,68675,210470.17
22-09-2010,BANKNIFTY,20644.34,20739.56,20417.42,20694.26,81437,249394.1
23-09-2010,BANKNIFTY,20716.7,20743.85,20377.08,20447.76,65421,199656.18
24-09-2010,BANKNIFTY,20486.34,20716.53,20313.21,20667.28,69221,211519
27-09-2010,BANKNIFTY,20762.17,20842.18,20590.72,20648.46,47494,146412.71
28-09-2010,BANKNIFTY,20637.62,20716.62,20473.23,20672.16,56711,173769.44
29-09-2010,BANKNIFTY,20733.43,20775.45,20590.55,20614.34,53742,165096.34
30-09-2010,BANKNIFTY,20590.55,20810.75,20482.98,20745.44,53265,163379.09
01-10-2010,BANKNIFTY,20837.57,21258.28,20837.57,21219.03,58250,182074.58
04-10-2010,BANKNIFTY,21283.04,21541.53,21283.04,21392.12,51625,164070.7
05-10-2010,BANKNIFTY,21376.53,21474.24,21272.09,21318.5,40296,127860.09
06-10-2010,BANKNIFTY,21476.34,21506.24,21286.16,21369.54,41670,132338.3
07-10-2010,BANKNIFTY,21361.37,21410.14,21142.39,21185.76,46605,146982.89
08-10-2010,BANKNIFTY,21241.77,21283.89,20998.36,21107.94,49414,154948.66
11-10-2010,BANKNIFTY,21209.77,21270.41,21073.32,21157.97,33704,105907.02
12-10-2010,BANKNIFTY,21093.54,21132.28,20925.93,21073.91,45294,141328.67
13-10-2010,BANKNIFTY,21130.59,21631.74,21069.95,21599.06,58684,186151.33
14-10-2010,BANKNIFTY,21646.23,21705.02,21191.24,21304.44,48303,153697.5
15-10-2010,BANKNIFTY,21351.18,21368.28,20895.6,20949.85,54852,171726.87
18-10-2010,BANKNIFTY,21014.36,21014.36,20611.76,20930.98,57357,176814.52
19-10-2010,BANKNIFTY,21005.94,21258.62,20652.19,20697.51,77380,240611.22
20-10-2010,BANKNIFTY,20635.35,20860.57,20568.22,20635.6,56109,172404.6
21-10-2010,BANKNIFTY,20677.46,21123.86,20605.03,21067.17,55774,172878.03
22-10-2010,BANKNIFTY,21103.64,21120.32,20770.95,20928.96,53168,165392.87
25-10-2010,BANKNIFTY,20997.52,21283.89,20972.25,21043.76,50319,157770.97
26-10-2010,BANKNIFTY,21056.48,21056.48,20845.91,20884.23,48749,151400.85
27-10-2010,BANKNIFTY,20803.8,20884.32,20485.51,20619.68,57082,175453.2
28-10-2010,BANKNIFTY,20719.57,20840.02,20522.57,20608.98,43131,132289.81
29-10-2010,BANKNIFTY,20410.51,20747.18,20008.83,20620.76,81371,247749.17
01-11-2010,BANKNIFTY,20787.52,21373.87,20758.85,21309.53,52672,167455.6
02-11-2010,BANKNIFTY,21333.87,21492.2,21227.53,21400.78,58978,189008.11
03-11-2010,BANKNIFTY,21453.87,21655.54,21453.87,21569.2,42040,135972.47
04-11-2010,BANKNIFTY,21665.37,22050.47,21634.54,22016.63,42551,139592.13
05-11-2010,BANKNIFTY,22133.88,22190.55,22067.38,22113.3,7544,25021.58
08-11-2010,BANKNIFTY,22125.55,22200.55,21819.21,21913.46,32203,105961.16
09-11-2010,BANKNIFTY,21817.21,22058.88,21661.46,21989.05,51782,169950.51
10-11-2010,BANKNIFTY,21917.21,21952.21,21750.96,21808.21,30815,100950.02
11-11-2010,BANKNIFTY,21833.88,21907.21,21434.7,21510.7,50443,164043.42
12-11-2010,BANKNIFTY,21448.53,21532.2,20835.52,20895.69,69463,220532.48
15-11-2010,BANKNIFTY,20892.19,21355.53,20817.52,21317.11,66513,210798.44
16-11-2010,BANKNIFTY,21325.53,21400.53,20759.68,20915.6,80560,254171.6
18-11-2010,BANKNIFTY,20982.19,21112.19,20152.17,20626.1,112330,346371.11
19-11-2010,BANKNIFTY,20550.26,20626.1,20034.75,20145,75300,229384.93
22-11-2010,BANKNIFTY,20307.17,20750.52,20108.83,20681.85,71003,217649.37
23-11-2010,BANKNIFTY,20498.84,20541.26,19826.33,20385.59,92161,279881.17
24-11-2010,BANKNIFTY,20408.84,20548.26,19583.82,19811.83,83306,252855.47
25-11-2010,BANKNIFTY,20002.17,20068.83,19477.49,19591.74,51059,151182.4
26-11-2010,BANKNIFTY,19635.84,19713.52,18908.58,19369.4,99232,290420.04
29-11-2010,BANKNIFTY,19503.53,19698.65,19423.45,19624.18,43482,128695.83
30-11-2010,BANKNIFTY,19501.96,19992.85,19447.41,19848.97,71426,213191.77
01-12-2010,BANKNIFTY,19834.18,20487.05,19817.65,20415.98,54992,168356.41
02-12-2010,BANKNIFTY,20594.49,20804.4,20514.33,20724.49,60965,190736.14
03-12-2010,BANKNIFTY,20730.35,20743.25,20282.1,20509.61,54983,170351.34
06-12-2010,BANKNIFTY,20602.75,20626.55,19910.46,19989.55,56583,173578.26
07-12-2010,BANKNIFTY,19867.24,19916.82,19320.14,19479.56,86836,256033.31
08-12-2010,BANKNIFTY,19396.17,19396.17,18933.38,19047.51,80303,231990.77
09-12-2010,BANKNIFTY,19105.27,19197.67,18349.92,18487.69,99647,283464.86
10-12-2010,BANKNIFTY,18344.96,19082.13,18250.17,19008.99,80697,228974.71
13-12-2010,BANKNIFTY,19022.63,19173.04,18666.11,19125.93,78305,224500.78
14-12-2010,BANKNIFTY,19163.12,19297,18958.17,19213.37,66670,193026.58
15-12-2010,BANKNIFTY,19156.51,19197.83,18473.88,18538.18,81434,230891.88
16-12-2010,BANKNIFTY,18546.61,19090.4,18479.01,18964.37,107109,304020.96
20-12-2010,BANKNIFTY,18842.47,18915.19,18611.07,18671.32,60053,170422.21
21-12-2010,BANKNIFTY,18728.42,19194.53,18726.19,19135.02,64502,186013.53
22-12-2010,BANKNIFTY,19173.04,19304.94,18900.57,19014.37,63499,183569.14
23-12-2010,BANKNIFTY,19057.34,19121.8,18930.48,19020.81,42530,122394.27
24-12-2010,BANKNIFTY,18925.11,19115.19,18862.3,19063.7,39818,114445.72
27-12-2010,BANKNIFTY,19092.05,19123.45,18925.94,18977.09,35199,101279.91
28-12-2010,BANKNIFTY,19009.41,19024.28,18892.14,18951.47,38490,110376.86
29-12-2010,BANKNIFTY,18974.7,19239.15,18933.38,19214.28,48705,140820.38
30-12-2010,BANKNIFTY,19305.27,19404.36,19226.51,19305.43,23890,69788.94
31-12-2010,BANKNIFTY,19255.37,19544.5,19220.81,19482.46,42850,126515.99
03-01-2011,BANKNIFTY,19615.76,19674.26,19544.42,19578.65,33092,98624.23
04-01-2011,BANKNIFTY,19665.45,19665.45,19080.93,19110.39,65544,191925.05
05-01-2011,BANKNIFTY,19079.28,19089.16,18637.44,18711.57,59951,171219.67
06-01-2011,BANKNIFTY,18796.24,18825.86,18467.11,18521.5,55087,155612.83
07-01-2011,BANKNIFTY,18455.6,18634.97,18167.61,18235.66,97945,273691.54
10-01-2011,BANKNIFTY,18266.35,18330.2,17550.18,17618.14,91349,249300.82
11-01-2011,BANKNIFTY,17673.1,18068.71,17494.8,17849.68,105319,285299.24
12-01-2011,BANKNIFTY,18060.15,18404.58,17649.24,18355.13,105913,290293.03
13-01-2011,BANKNIFTY,18282.89,18340.24,17575.19,17655.33,91918,250237.52
14-01-2011,BANKNIFTY,17675.57,18029.38,17092.53,17179.5,120361,321356.84
17-01-2011,BANKNIFTY,17114.42,17440.25,17088.09,17251.42,59636,156510.76
18-01-2011,BANKNIFTY,17361.26,17607.77,17332.63,17506.81,63207,167743.98
19-01-2011,BANKNIFTY,17550.34,17682.16,17396.23,17491.68,48728,129797.22
20-01-2011,BANKNIFTY,17361.26,17953.52,17273.8,17814.55,73905,197591.07
21-01-2011,BANKNIFTY,17739.42,17986.27,17692.03,17932.04,64455,174922.69
24-01-2011,BANKNIFTY,17994.82,18406.23,17957.14,18356.12,78265,216971.33
25-01-2011,BANKNIFTY,18381.54,18532.28,17875.27,17922.58,106336,294011.7
27-01-2011,BANKNIFTY,18027.73,18119.89,17608.02,17665.45,43405,117979.39
28-01-2011,BANKNIFTY,17573.46,17614.06,17224.94,17411.31,77033,204433.47
31-01-2011,BANKNIFTY,17270.61,17556.27,17077.44,17470.49,93726,247603.78
01-02-2011,BANKNIFTY,17516.25,17548.91,17139.73,17178.04,66348,175139.68
02-02-2011,BANKNIFTY,17352.46,17417.94,17110.18,17184.26,70650,186485.68
03-02-2011,BANKNIFTY,17242.95,17590,17090.62,17518.95,67912,180603.4
04-02-2011,BANKNIFTY,17388.48,17679.79,16990.76,17062.38,89393,236729.99
07-02-2011,BANKNIFTY,17070.89,17212.25,16928.96,16985.2,53730,140033.68
08-02-2011,BANKNIFTY,17065.98,17074.17,16578.31,16615.97,64864,166364.25
09-02-2011,BANKNIFTY,16473.38,16902.28,16431.47,16584.62,86702,220710.04
10-02-2011,BANKNIFTY,16560.14,16818.06,16419.36,16525.36,73982,187469.78
11-02-2011,BANKNIFTY,16533.95,17195.31,16501.21,17127.78,89630,230055.52
14-02-2011,BANKNIFTY,17196.95,17694.6,17157.66,17666.94,62370,166789.59
15-02-2011,BANKNIFTY,17761.72,18023.64,17509.78,17902.5,84668,230372.18
16-02-2011,BANKNIFTY,17886.38,18019.8,17827.2,17952.02,48505,132820.21
17-02-2011,BANKNIFTY,18002.36,18292.11,17861.99,18220.74,61383,169747.59
18-02-2011,BANKNIFTY,18252.83,18465.15,17812.55,17887.77,93439,258946.31
21-02-2011,BANKNIFTY,17910.69,18169.34,17654.58,18123.34,74371,203079.75
22-02-2011,BANKNIFTY,17884.5,18007.27,17617.66,17745.59,73362,199142.49
23-02-2011,BANKNIFTY,17746.99,17806.9,17418.27,17459.93,56646,152565.73
24-02-2011,BANKNIFTY,17415.65,17432.43,16723.85,16786.54,47668,124231.48
25-02-2011,BANKNIFTY,16834.81,17111.59,16704.56,17021.96,78858,204973.14
28-02-2011,BANKNIFTY,17038.32,17582.85,16885.28,17002.51,124042,327326.84
01-03-2011,BANKNIFTY,17165.32,17814.94,17127.87,17774.07,83174,223812.73
03-03-2011,BANKNIFTY,17664.99,18104.75,17555.5,17823.57,106266,290328.14
04-03-2011,BANKNIFTY,17961.47,18161.73,17777.49,17855.89,73384,202279.77
07-03-2011,BANKNIFTY,17665.15,17728.41,17338.14,17597.59,77896,209544.04
08-03-2011,BANKNIFTY,17575.61,17948.45,17570.72,17884.14,72730,198929.71
09-03-2011,BANKNIFTY,17989.15,18056.72,17748.59,17914.26,68319,188068.25
10-03-2011,BANKNIFTY,17787.67,17857.27,17543.04,17712.21,57621,156311.02
11-03-2011,BANKNIFTY,17582.12,17787.26,17437.22,17542.56,68675,185442.72
14-03-2011,BANKNIFTY,17502.34,17868.34,17502.34,17825.12,63846,173530.95
15-03-2011,BANKNIFTY,17420.93,17591.89,17279.53,17457.73,78049,209201.25
16-03-2011,BANKNIFTY,17551.18,17948.12,17547.44,17853.69,62664,171375.89
17-03-2011,BANKNIFTY,17712.37,17989.15,17683.06,17762.11,89393,244716.09
18-03-2011,BANKNIFTY,17811.68,17840.99,17484.43,17512.27,59589,161159.48
21-03-2011,BANKNIFTY,17567.47,17648.87,17406.28,17535.64,41915,112873.24
22-03-2011,BANKNIFTY,17574.79,17689.57,17519.44,17607.27,38704,104662.09
23-03-2011,BANKNIFTY,17575.61,17908.56,17538.73,17886.66,50739,138724.2
24-03-2011,BANKNIFTY,17909.37,18129.17,17909.37,18110.85,43508,120689.54
25-03-2011,BANKNIFTY,18160.1,18714.32,18160.1,18643.82,62113,175741.33
28-03-2011,BANKNIFTY,18602.79,18954.63,18456.42,18819.98,51005,147263.79
29-03-2011,BANKNIFTY,18756.81,19048.24,18756.81,18909.69,47052,136779.55
30-03-2011,BANKNIFTY,18969.28,19273.66,18942.66,19195.18,42140,123582.23
31-03-2011,BANKNIFTY,19228.15,19501.68,18998.91,19152.2,38668,114183.83
01-04-2011,BANKNIFTY,19093.87,19093.87,18773.48,18895.01,51955,151476.13
04-04-2011,BANKNIFTY,18938.45,19286.43,18906.17,19231.33,46039,135951.85
05-04-2011,BANKNIFTY,19255.69,19296.14,18977.37,19193.31,61060,180499.37
06-04-2011,BANKNIFTY,19200.83,19252.37,18986.75,19069.68,49517,146133.04
07-04-2011,BANKNIFTY,19050.1,19217.5,18924.05,19095.9,50796,149805.95
08-04-2011,BANKNIFTY,19061.51,19239.34,18875.75,18950.83,65366,192056.09
11-04-2011,BANKNIFTY,18786.43,18932.06,18754.15,18818.06,39055,113562.65
13-04-2011,BANKNIFTY,18674.13,19284.81,18658.6,19260.7,65389,192383.46
15-04-2011,BANKNIFTY,19255.69,19412.4,18997.11,19048,64405,190833.71
18-04-2011,BANKNIFTY,19056.66,19323.48,18694.2,18729.96,72122,211206.73
19-04-2011,BANKNIFTY,18713.61,18891.61,18627.93,18822.51,51335,148934.41
20-04-2011,BANKNIFTY,18967.82,19190.96,18851.56,19163.53,58368,171571.46
21-04-2011,BANKNIFTY,19252.45,19352.77,19196.7,19297.76,43366,129159.24
25-04-2011,BANKNIFTY,19239.5,19457.95,19239.5,19290.8,37677,112670.27
26-04-2011,BANKNIFTY,19287.97,19320.25,18969.28,19254.07,60927,180204.45
27-04-2011,BANKNIFTY,19325.26,19360.86,19015.07,19101.56,46868,138709.41
28-04-2011,BANKNIFTY,19288.05,19288.05,19004.07,19033.11,30338,89516.69
29-04-2011,BANKNIFTY,18875.17,18931.04,18378.22,18508.04,63637,184421.97
02-05-2011,BANKNIFTY,18631.92,18631.92,18053.45,18141.88,64268,181823.63
03-05-2011,BANKNIFTY,18046.62,18296.22,17470.08,17554.81,124988,347342.03
04-05-2011,BANKNIFTY,17496.12,17760.6,17415.33,17571.29,66691,182226.38
05-05-2011,BANKNIFTY,17533.1,17696.45,17204.56,17280.84,69431,188190.26
06-05-2011,BANKNIFTY,18852.82,18852.82,17344.43,17916.63,72455,199831.88
09-05-2011,BANKNIFTY,18014.86,18071.14,17604.89,17819.52,47860,132563.01
10-05-2011,BANKNIFTY,17821.85,17874.99,17609.15,17720.16,47273,130302.97
11-05-2011,BANKNIFTY,17781.74,17829.97,17526.11,17748.86,52328,143827.07
12-05-2011,BANKNIFTY,17667.59,17812.29,17432.86,17484.79,48814,133609.74
13-05-2011,BANKNIFTY,17522.65,18011.65,17383.98,17737.93,74833,206791.43
16-05-2011,BANKNIFTY,17637.04,17651.51,17428.03,17478.36,41236,112389.05
17-05-2011,BANKNIFTY,17492.34,17585.59,17022.4,17140.33,69883,187592.85
18-05-2011,BANKNIFTY,17174.01,17174.01,16934.45,17038.32,49709,131717.23
19-05-2011,BANKNIFTY,17106.56,17138.64,16897.48,16954.71,27296,72143.13
20-05-2011,BANKNIFTY,17026.02,17274.33,16948.2,17148.69,46748,124644.63
23-05-2011,BANKNIFTY,17040.24,17040.57,16608.08,16653.58,47705,124296.04
24-05-2011,BANKNIFTY,16559.85,16808.25,16543.85,16644.9,40408,104660.24
25-05-2011,BANKNIFTY,16729.92,16767.17,16649.19,16670.81,27539,70998.43
26-05-2011,BANKNIFTY,16745.95,16929.04,16700.04,16816.97,31814,82597.3
27-05-2011,BANKNIFTY,16900.13,17264.37,16900.13,17229.63,41213,109023.66
30-05-2011,BANKNIFTY,17293.52,17392.31,17203.39,17330.29,29272,78250.03
31-05-2011,BANKNIFTY,17390.53,17725.78,17377.74,17702.62,51393,139425.45
01-06-2011,BANKNIFTY,17708.13,17789.1,17573.78,17730.8,39925,108954.97
02-06-2011,BANKNIFTY,17573.7,17617.43,17450.62,17533.13,35254,95474.68
03-06-2011,BANKNIFTY,17572.08,17717.84,17364.78,17428.92,41023,110948.3
06-06-2011,BANKNIFTY,17369.48,17589.9,17248.17,17541.56,38031,102187.79
07-06-2011,BANKNIFTY,17426.32,17693.55,17426.32,17620.83,36192,98387.26
08-06-2011,BANKNIFTY,17539.61,17644.64,17410.29,17490.22,40165,108566.7
09-06-2011,BANKNIFTY,17460.34,17568.52,17363.57,17472.4,38800,104634.61
10-06-2011,BANKNIFTY,17466.57,17515.4,17179.26,17320.97,45035,120451.4
13-06-2011,BANKNIFTY,17264.61,17434.42,17170.6,17381.63,35672,95328.03
14-06-2011,BANKNIFTY,17426.32,17568.36,17426.32,17530.46,37964,102560.09
15-06-2011,BANKNIFTY,17547.79,17547.79,17178.53,17226.15,44685,119494.42
16-06-2011,BANKNIFTY,17094.16,17396.04,17061.93,17152.78,70352,186889.74
17-06-2011,BANKNIFTY,17199.59,17248.17,17107.27,17203.8,34265,90865.78
20-06-2011,BANKNIFTY,17196.27,17215.78,16739.39,17009.13,63209,166239.71
21-06-2011,BANKNIFTY,17086.14,17296.36,16917.22,16963.46,63237,167062.99
22-06-2011,BANKNIFTY,17053.83,17104.04,16916.33,16992.37,33359,87530.71
23-06-2011,BANKNIFTY,16964.75,17116.99,16917.71,17071.81,32940,86638.85
24-06-2011,BANKNIFTY,17193.27,17649.01,17185.01,17621.97,61910,166889.6
27-06-2011,BANKNIFTY,17527.55,17967.25,17507.3,17911.78,52376,143856.65
28-06-2011,BANKNIFTY,17960.78,18033.01,17798.98,17928.79,50079,138532.6
29-06-2011,BANKNIFTY,17975.35,18109.61,17975.35,18080.62,33617,93590.94
30-06-2011,BANKNIFTY,18203.71,18286.3,18112.2,18238.77,26879,75568.25
01-07-2011,BANKNIFTY,18279.27,18355.38,18137.48,18272.15,39508,111327.09
04-07-2011,BANKNIFTY,18366.62,18499.43,18360.31,18465.94,30493,86836.44
05-07-2011,BANKNIFTY,18465.46,18570.61,18319.87,18525.39,36602,104328.27
06-07-2011,BANKNIFTY,18473.55,18512.37,18248.69,18308.22,42872,121671.55
07-07-2011,BANKNIFTY,18336.05,18594.87,18230.9,18555.16,48193,137268.53
08-07-2011,BANKNIFTY,18522.08,18586.78,18279.43,18315.91,42650,121467.37
11-07-2011,BANKNIFTY,18249.5,18271.42,17989.87,18020.93,39471,110373.48
12-07-2011,BANKNIFTY,17871.78,18069.14,17753.69,17889.25,52842,146064.9
13-07-2011,BANKNIFTY,17955.9,18114.27,17933.9,18069.62,32292,90067.45
14-07-2011,BANKNIFTY,18012.52,18449.28,17962.21,18241.41,59757,168315.67
15-07-2011,BANKNIFTY,18247.08,18374.06,18125.75,18192.32,36059,101583.36
18-07-2011,BANKNIFTY,18198.55,18284.28,18119.69,18197.58,24838,69875.56
19-07-2011,BANKNIFTY,18197.74,18408.52,18152.44,18351.41,37823,106933.34
20-07-2011,BANKNIFTY,18429.79,18446.21,18046.89,18084.42,46158,130070.52
21-07-2011,BANKNIFTY,18040.66,18166.19,17850.75,17903.25,40259,111928.6
22-07-2011,BANKNIFTY,17998.12,18327.96,17972.08,18296.58,44321,124541.31
25-07-2011,BANKNIFTY,18274.58,18513.99,18182.37,18439.98,44147,125187.99
26-07-2011,BANKNIFTY,18481.64,18497.81,17887.8,17972.24,75714,211742.12
27-07-2011,BANKNIFTY,17989.95,18001.92,17730.24,17820.42,45476,125322.63
28-07-2011,BANKNIFTY,17713.09,17761.78,17541.78,17574.94,30261,82493.44
29-07-2011,BANKNIFTY,17494.23,17712,17362.44,17600.37,52323,142399.75
01-08-2011,BANKNIFTY,17762.01,17865.25,17583.44,17692.32,36774,101024.32
02-08-2011,BANKNIFTY,17579.73,17604.89,17327.27,17384.14,37198,100431.43
03-08-2011,BANKNIFTY,17260.17,17308.56,17058.69,17238.39,46307,123087.17
04-08-2011,BANKNIFTY,17255.49,17403.09,16978.03,17021.51,47084,125425.48
05-08-2011,BANKNIFTY,16687.51,16742.52,16381.18,16691.95,68386,175679.85
08-08-2011,BANKNIFTY,16372.95,16928.03,16252.45,16522.97,67821,174180.4
09-08-2011,BANKNIFTY,16211.8,16829.63,16034.2,16497.65,82642,210348.63
10-08-2011,BANKNIFTY,16711.87,16935.85,16711.87,16870.92,46929,122434.57
11-08-2011,BANKNIFTY,16774.78,16978.03,16657.27,16686.14,56124,146197.11
12-08-2011,BANKNIFTY,16778.17,16848.98,16358.6,16446.67,55828,143390.09
16-08-2011,BANKNIFTY,16624.76,16639.28,16155.34,16219.87,41566,105643.74
17-08-2011,BANKNIFTY,16251.97,16439.33,15897.49,16058.4,75514,188840.65
18-08-2011,BANKNIFTY,16074.77,16113.81,15392.34,15439.61,69253,167876.52
19-08-2011,BANKNIFTY,15243.94,15484.29,15003.58,15213.53,73792,174308.06
22-08-2011,BANKNIFTY,15243.94,15291.36,14896.71,15185.7,76680,179782.99
23-08-2011,BANKNIFTY,15243.77,15356.85,14969.71,15292.81,83364,196552.99
24-08-2011,BANKNIFTY,15165.05,15432.99,14961.72,15031.97,84141,198467.03
25-08-2011,BANKNIFTY,15058.43,15160.05,14784.36,14847.59,45063,104222.61
26-08-2011,BANKNIFTY,14800.13,14872.28,14311.53,14420.09,65399,148834.57
29-08-2011,BANKNIFTY,14586.41,15065.04,14559.09,15017.07,53066,122840.53
30-08-2011,BANKNIFTY,15105.46,15354.53,15009.84,15300.94,64275,151997.32
02-09-2011,BANKNIFTY,15346.66,15516.84,15196.01,15363.53,50577,120785.16
05-09-2011,BANKNIFTY,15193.84,15473.45,15147.24,15421.63,45803,109030.91
06-09-2011,BANKNIFTY,15359.36,15572.6,14984.93,15522.62,79634,188886.97
07-09-2011,BANKNIFTY,15589.23,15899.3,15589.23,15803.44,51692,126875.41
08-09-2011,BANKNIFTY,15825.37,15953.93,15622.33,15921.95,54658,134338.6
09-09-2011,BANKNIFTY,15942.68,16005.35,15483.9,15522.86,64919,159128.93
